,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,distance
63978,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.847355732015342,0.506341803736351,-0.160019502591913,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0700394813216616,-0.190646424641315,0.979156990389016,5.98640447718818
42287,14.3487273794679,17.0616716263285,-24.1768140450539,-0.424288295270139,-0.253714604622658,0.869257350787399,-40,15,-20,0.672636329956827,-0.299513907296432,0.676647461355051,5.16548993726132
53387,14.063953838691,17.3885728307383,-24.0619700350197,-0.427481388185715,-0.469617034284519,0.772476215727466,-40,15,-20,0.678898240521987,-0.291184861270061,0.674024150593497,5.58603770844784
2562,20,15,-20,-0.0604619438688816,-0.13698770143555,0.988725807794558,-40,15,-20,-0.0472477226498617,-0.190361230015009,0.980576491055938,5.00295338964583
50180,20,15,-20,0.0771272268251654,-0.111178738567488,0.990803047518931,-40,15,-20,0.07481052011683,-0.115211274029388,0.990519938424449,5.76332409283802
65206,20,15,-20,-0.0615680400073875,-0.163237123137817,0.984663911230293,-40,15,-20,0.0351837958332495,-0.266119012176788,0.963297862485335,5.87086528260821
341,47.3879125515173,31.1423160467698,14.1620219880356,-0.0943937453421867,-0.293856126403713,0.951177374528684,-238.898462139205,28.1400481100095,-370.401825096061,0.984593879353924,-0.0902930322187781,0.149739978200648,4.96387006445875
45,47.2316100693047,31.1099178457285,13.9807203053824,-0.0563823899059143,-0.236181370455207,0.970071845977605,-239.403495249614,28.1777977922881,-370.778930052707,0.968225761539635,-0.133208008236476,0.211647114869695,5.01842009734669
65773,14.5276600019985,17.385924911101,-24.0520642524528,-0.382868820963477,-0.49465850531372,0.780207939625607,-40,15,-20,0.669959903503405,-0.288193016188761,0.684177252704102,6.06890809969113
40017,44.1850619515877,28.5415119040584,11.3062819591818,0.0369406849195736,-0.185868599503665,0.981879956774869,-238.073106547532,27.3700293505334,-373.268071094948,0.984435268498275,-0.116048090627014,0.13198500974942,5.18841439071143
35598,14.3845069618151,16.0311968053719,-22.0656384845561,-0.685739187760073,-0.170013416038322,0.70771265690048,-75.2248051267529,40.8255020631624,-57.2881158639724,0.681552677011706,-0.684464639196704,-0.258832196891157,6.63965986468984
29943,20,15,-20,0.0979677755272802,-0.0979307288587483,0.990359473778805,-40,15,-20,0.101643039860883,-0.157789299723842,0.982227687117656,5.67105308769624
32088,20,15,-20,0.0301056847097753,-0.178704257685748,0.983442136596323,-40,15,-20,-0.0239003110570827,-0.207548137257357,0.977932792093801,6.30801191390497
38032,46.6203541029182,24.3626901763094,-27.8722876452743,-0.824340528524183,-0.114521202786923,-0.55438938224384,-48.1148324649275,14.9027282558227,-81.0885255172846,0.644117411677769,-0.425373401986233,0.635743839023384,4.91419842276748
39708,44.3620452303599,28.6535403160397,11.4566605137847,0.0475140624486104,-0.194232895230315,0.979804060146762,-237.968240267074,27.3431897988962,-373.305005052537,0.984791422225749,-0.108573572200133,0.135637878670704,4.71607320426174
8076,14.3453467245474,16.0264590851356,-22.0196597041211,-0.775919721008012,-0.0916115922649571,0.624144136168504,-75.3191377569941,40.7934974725321,-57.4107921051252,0.718813724960948,-0.678067816021134,-0.153397736893655,6.16246115842825
8933,47.8031197313908,31.3389037226541,14.8786805939994,-0.0324150462240854,-0.252976481652516,0.966929244830771,-239.608721926804,27.7930874709705,-372.521166908292,0.978069360238866,-0.122096160158674,0.168739012194699,6.1527413984079
17440,34.3833996376089,22.4702079204528,0.879711110453464,-0.0502761108534902,-0.284100631055691,0.957475401308674,-227.210463336213,27.7612680730219,-374.811528860492,-0.256693572605688,0.002359582498246,0.966489959675403,2.01447676759147
51662,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.849343374530346,0.523627471143795,-0.0665590234675829,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0815366769611952,-0.226607467897302,0.970567270107178,5.64138992794482
67598,14.0382912423167,17.1144436772292,-23.9924058018601,-0.464907135772612,-0.389824720199391,0.794920148586745,-40,15,-20,0.673211615717744,-0.29647962552864,0.67741121345096,5.48362215873343
8605,47.8694783305041,31.3774554396984,14.9654883048708,-0.0399897561460464,-0.292709339329859,0.955364884257558,-239.546409096845,27.8271656780967,-372.389368791303,0.979017249384629,-0.145541342431963,0.142628689436793,6.35880538431027
43236,14.057276591332,16.1166503959198,-23.0020872047884,-0.740078740643061,-0.305601137676296,0.599075456265014,-75.7724352931886,40.7926416970133,-58.4695475899391,0.704622600040148,-0.70834083316336,-0.0419553999635158,4.65635981628904
70513,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.87145504032796,0.478182316092062,0.109122799010223,-34.8467112097478,16.0944486488349,-21.2534762943864,0.183041208797336,-0.153879472183346,0.970987653846631,5.8117930543613
43031,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.934291332418556,0.334077629341739,-0.124466235345026,-34.8467112097478,16.0944486488349,-21.2534762943864,0.194290312131139,-0.276143722897045,0.941273562210554,5.06641317654859
42707,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.933111465948386,0.324328709817759,-0.155286445331207,-34.8467112097478,16.0944486488349,-21.2534762943864,0.171687249903085,-0.276077838564445,0.945676749885657,4.84143309291463
68507,46.8829134014272,30.7582359279453,13.7232937900935,-0.0896750953199159,-0.348718259583922,0.932927624584096,-239.485322045482,27.6498003523675,-373.232473883122,0.961690542069567,-0.222963960212486,0.159494118199726,5.67882117913255
17855,35.2763537286844,23.1458574994137,1.69112670986717,-0.0369188835152276,-0.266179593943636,0.963216185395568,-227.954054734689,27.5058076596157,-375.065418789762,-0.288617335768522,-0.0153217406686949,0.957321930051099,2.31369698663323
30173,20,15,-20,0.0986719862295982,-0.102199021334294,0.989858171240617,-40,15,-20,0.0662913923117716,-0.145528677856737,0.987130617105273,5.55601764270328
54515,46.6203541029182,24.3626901763094,-27.8722876452743,-0.0645477365821051,-0.404639027731511,0.912195618789426,-48.3504609461546,15.9301797941475,-80.4637167239281,0.660487499815639,-0.260327534767527,0.704262619502944,5.8397830466246
48037,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.0841509018523297,-0.0684451896278094,0.99409953311238,-35.2466608135494,16.2372729409293,-20.9956196175095,-0.0915198678675465,-0.318505514810557,0.943492634216489,4.81293358834473
25985,7.26115355265426,6.77838163525748,-15.0741696522825,-0.0220945293252666,0.0832088957040807,0.996287163146049,-40,15,-20,0.130355658747644,-0.118424570307337,0.984369353129196,6.02693316889717
57244,20,15,-20,-0.0206228564789836,-0.114231033501997,0.993240136510659,-40,15,-20,0.0180409383030957,-0.124438337723565,0.9920633168552,2.33592469537225
58111,25.7567345868259,17.6915639480705,-6.01669224706353,-0.514976761345194,-0.0985325311350875,0.851522328293585,-68.5212294054312,37.9910790772798,-50.634289797488,0.863165228182999,-0.428985212854873,0.266303353354123,2.35481225716464
59583,36.2811206446689,23.5853066361029,3.07067287683154,-0.0026010836369309,-0.202738731505561,0.979229411890508,-234.540517769443,27.8231324531208,-375.76641808103,-0.346387658890096,-0.0589696431986384,0.936236172634696,2.14926790416818
50566,25.6468581122597,18.5468797647059,-7.07710247223088,-0.547052653309801,-0.029168823742468,0.83658984826986,-53.8934113806283,32.4288539991384,-33.9917457791823,0.656847573971601,0.254698773617788,0.709704022311567,5.63696285219701
13259,20,15,-20,0.0534085962911007,-0.0840537569242487,0.995028887916895,-40,15,-20,0.0679810759702045,-0.113776066660061,0.991177875038229,2.22530918318622
65157,20,15,-20,-0.0294772692947629,-0.154749095809879,0.987513953289243,-40,15,-20,0.0020095681169957,-0.236124279625089,0.971720786135357,5.94925865184799
34109,8.43177513191124,7.78068938369139,-15.4658628777784,-0.0194758461403028,0.145285949830659,0.989198000502894,-40,15,-20,0.0963303309259364,-0.133960963704771,0.986293530115142,6.56076030826928
16453,14.4436790556629,16.8167784373592,-24.0920647828111,-0.390647359518093,-0.464636739697134,0.79467436137399,-40,15,-20,0.686131124065931,-0.293581893593269,0.665607806701673,2.0490366549793
57298,20,15,-20,-0.0093059243686407,-0.0878976658154933,0.996086040518505,-40,15,-20,0.0034751798990949,-0.13513353496869,0.990821301169658,2.25466169675371
17113,5.86829405802026,6.57758046212309,-14.7844886566748,-0.0144977880526759,0.040031811675338,0.999093222975499,-40,15,-20,0.118958801077843,-0.115487223639,0.986159979324997,2.17467143783892
43592,14.812953370769,16.6456905083603,-23.5694386027271,-0.76140945543111,-0.283126598401558,0.583176620294113,-75.4752609698061,40.6947217706629,-57.9614259156526,0.66868305046675,-0.742066434816038,-0.0469082544750663,4.70769748876507
7700,46.6203541029182,24.3626901763094,-27.8722876452743,-0.770371090144776,-0.362540419884826,-0.524492924088479,-47.0373297380828,16.3706086614787,-80.9969349859175,0.713179007463684,-0.283736661268805,0.640990803650993,6.33093516617004
11802,13.1407129021206,16.2253951565319,-23.7031077258169,-0.230569846086506,-0.222808453037007,0.947203219658221,-73.6597979994191,39.6870177439789,-56.9019012187172,0.799521404472183,-0.580071392169772,-0.15582908514475,1.77480259967392
61411,13.8620124887916,16.9285869366446,-23.9926073802282,-0.472175211718949,-0.499630656068157,0.726236722395025,-73.2115442673078,39.5210775090282,-56.1711116679323,0.760832716233242,-0.607836640126312,-0.22730639416678,5.99919823093567
43184,13.7838422409307,15.9112245558584,-22.7435230188801,-0.764594885855037,-0.330973263312311,0.553038298399598,-75.7668371312321,40.7820074644184,-58.4616243334403,0.681452087356179,-0.729365999044121,-0.0604010933367704,4.47035560672861
29770,20,15,-20,0.0163908646972216,-0.143527742137436,0.989510549105671,-40,15,-20,0.0606479978228268,-0.166168987780739,0.984230505450836,5.75398633401969
68368,47.0541097175017,30.7974912128821,13.9124776172815,-0.0843199596442484,-0.312843894767128,0.946054354629017,-239.566747957191,27.594950705915,-373.157602024136,0.943451430334469,-0.229581811508448,0.239147633114661,5.40140764552701
70373,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.859635600541688,0.497213208039321,0.117497489473512,-34.8467112097478,16.0944486488349,-21.2534762943864,0.177858829587779,-0.144331040769195,0.973413985623869,5.88213556702267
9517,5.9448688132038,6.56043804406384,-14.2489888256377,-0.177172351060369,0.145504028141328,0.973364544153108,-40,15,-20,0.0874410114753419,-0.140839600174424,0.986163412693291,6.2733369729715
42110,14.2084046087394,17.0567042660369,-24.1239133311877,-0.329972418777595,-0.298883404495158,0.895425548755142,-40,15,-20,0.671412941831018,-0.300249098128726,0.677536080673719,4.99129597584725
24715,14.964919728336,17.1756591223173,-23.8431285524221,-0.300350131112282,-0.507332177696341,0.807715209844858,-40,15,-20,0.684676717589158,-0.285686420745871,0.670522976036429,5.6841368125268
1196,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.0725951938107508,-0.101954544413323,0.992136688520816,-34.8467112097478,16.0944486488349,-21.2534762943864,-0.0464009635386449,-0.347901001153552,0.936382317207582,5.06636302877705
28574,46.6203541029182,24.3626901763094,-27.8722876452743,-0.906527712987893,-0.212091536580175,-0.364999569446322,-45.7744180021116,12.4037312677355,-80.2758630787939,0.533403731796137,0.173136305089917,0.827951857758509,5.69227994022446
18271,35.8517980341907,23.5666888962954,2.39300461124618,-0.0695608292246822,-0.272672607567909,0.959588943308379,-229.412611705001,27.5331919476754,-377.263860542777,-0.361689295482202,-0.0145829399291244,0.932184633748386,1.8564162603059
66607,46.6203541029182,24.3626901763094,-27.8722876452743,-0.854178266363459,-0.268291616222588,-0.445420136429625,-48.5293053814376,16.4393272708346,-81.0284655485115,0.72646738959508,-0.38194613204643,0.571281265288546,5.90432261246353
54315,46.6203541029182,24.3626901763094,-27.8722876452743,-0.782683275278972,-0.489258767222111,0.384750242748307,-47.6310743558602,15.8558501111785,-80.7534807600489,0.693028485022502,-0.204515122426761,0.691292328646994,5.79350549134402
35868,14.3828746810555,16.0318756619971,-22.0698144490167,-0.720891962101529,-0.18041768060915,0.669151880742349,-75.2651400945298,40.8069635661326,-57.3489999690711,0.70887906964618,-0.667471820294837,-0.227973318021788,6.30116288976007
23777,40.2563848751146,26.0498343568403,7.08975072055946,-0.0357809619524397,-0.237053731759464,0.970837396797564,-229.584609159391,27.6080768112477,-376.569724963008,-0.252687251828926,-0.0896580026770659,0.963384967351632,2.5022901038731
33050,47.7120421025954,31.2897559936746,14.5144701576789,-0.112404098740575,-0.312435506400117,0.943265271769729,-239.466908684281,27.9003541405901,-372.888689947749,0.949933005523725,-0.217718133278979,0.224111801247011,6.54437139151351
70411,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.857796970537831,0.504152764230435,0.100071712561197,-34.8467112097478,16.0944486488349,-21.2534762943864,0.176123966498325,-0.146271283984686,0.973439808055109,5.51834648684332
32158,20,15,-20,0.0740688452415064,-0.1348817857796,0.988089424105681,-40,15,-20,-0.0052246014612952,-0.209933700158913,0.977701664659092,6.21483473389951
66918,9.41491685865983,8.28173535591234,-15.9857992885005,-0.122636297348583,0.0433806685064411,0.991503129683696,-40,15,-20,0.0999658659798374,-0.123738623160541,0.987266721194042,5.44666048442981
70139,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.851837968548231,0.514831054030223,0.0965456428108121,-34.8467112097478,16.0944486488349,-21.2534762943864,0.137332537080741,-0.150237799174144,0.979065052975683,5.54519368062973
7804,14.3645769954575,16.0500113733492,-22.0929547933048,-0.767698763048691,-0.105196395491773,0.632117336883785,-75.451343079696,40.797733632406,-57.6139771404559,0.717126744907943,-0.680825781739207,-0.149015055135161,5.86714990948964
43509,14.5154625054222,16.4557789570097,-23.3986725886269,-0.755323850241261,-0.299096891070391,0.583118282176733,-75.7097813794473,40.787220838638,-58.3717864105882,0.680721508064228,-0.724323635002407,-0.109423490328462,4.56252136034559
42481,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.925977012708749,0.340649801512998,-0.16286277863323,-34.8467112097478,16.0944486488349,-21.2534762943864,0.163495100200883,-0.249222347450223,0.954545742089767,5.07137258466117
46449,20,15,-20,-0.0658668204181938,-0.134466372011491,0.988726633992462,-40,15,-20,-0.010006069078223,-0.183176328032732,0.983029150854667,4.63124748007721
27917,13.5887831427183,15.5729602612902,-21.8661679432553,-0.599819257980915,-0.290537783866786,0.7455230740232,-73.1896446030584,40.2255922467874,-54.0756240458046,0.68913814630843,-0.681680034401061,-0.245766039154208,5.78104304732449
43737,14.8046614600183,16.6412700179527,-23.5628888906557,-0.747108547707589,-0.292400406133616,0.596934519386467,-74.9767637589795,40.5064002637955,-57.0598374027357,0.691353076719863,-0.720574173823637,-0.0529507632462648,4.68747616337098
37930,13.6124736843266,15.5822110463804,-21.9195958775787,-0.688949609317372,-0.0383378694528799,0.72379461422924,-73.494151965711,40.0794327811686,-54.3390131988885,0.807964126827374,-0.577217840777781,-0.118378773637486,4.99475167053058
57015,20,15,-20,0.0110974123434092,-0.0980721064297315,0.995117434969218,-40,15,-20,0.0251128036877668,-0.116665022746829,0.992853775517031,2.43594282647034
46389,20,15,-20,-0.15781513863624,-0.191531411698836,0.968715696347424,-40,15,-20,-0.0207999428234035,-0.191076791941198,0.981354687134068,4.71909170151534
35470,14.3843518061637,16.0328384710449,-22.0657933142468,-0.705905086222135,-0.192288363690756,0.681706090947449,-75.2706853016287,40.8579532151358,-57.3769141216565,0.687164800697724,-0.679558911981091,-0.256912868165712,6.62687198751048
33588,47.6877551929331,31.2754259459023,14.5644051181905,-0.0906582168155119,-0.284446535902014,0.954395754358314,-239.69863793443,27.6790613429202,-373.142655555891,0.970860773660598,-0.184450801604719,0.152994313471192,6.59523297077546
28960,46.6203541029182,24.3626901763094,-27.8722876452743,-0.842497156355419,-0.50344779624791,0.191673832293705,-45.307885526681,11.6460393057588,-80.9222317288001,0.857290451593384,-0.0613548695530967,0.511164026109951,5.84887397948948
42732,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.934996609637554,0.328155005631944,-0.134520006857635,-34.8467112097478,16.0944486488349,-21.2534762943864,0.196838636134364,-0.266953843996184,0.943392917346969,5.03286978847277
48557,13.5690563345679,16.6674484044198,-23.8840855545685,-0.289348139522838,-0.403417211293121,0.868062329436748,-73.1217387047003,39.4949882876892,-56.0475172602134,0.814685229033912,-0.558614274945025,-0.155685803532647,5.62660264463644
21340,12.9181152149675,14.6478677332965,-20.0106387427539,-0.400787688365642,-0.382624984204456,0.832446605084713,-73.5790398634599,40.1355196775323,-54.4599347720577,0.743240145697177,-0.596267885864712,-0.303411756711017,2.4947136093908
38762,5.35426064434002,5.97690670921272,-14.0721297315214,-0.0014564905270256,-0.0515068133966215,0.99867158105609,-40,15,-20,0.149261702648253,-0.10462873618192,0.983246546745789,5.02415190908389
5015,46.6203541029182,24.3626901763094,-27.8722876452743,-0.50127718679027,-0.355545341868343,0.788865445991492,-45.9945214931321,17.7927068125386,-47.6224317742444,0.498937208088417,-0.605525278789161,0.620000644461153,5.19694371329794
66850,46.6203541029182,24.3626901763094,-27.8722876452743,-0.799343885197287,-0.338262723583829,0.496616233153283,-48.9352962901505,16.5608652219654,-79.1730145875422,0.759149132769901,-0.398236593318386,0.514878830363877,5.91141230344757
3661,14.5317992585779,16.9631446424994,-24.2596836448158,-0.643645391900925,-0.466738175161301,0.606527893284228,-40,15,-20,0.674297724822866,-0.286318575071916,0.680693948751929,5.17491210713711
32452,12.9637515444232,15.0488454693905,-21.4212628204052,-0.540402995409029,-0.553250113515692,0.633939204062837,-73.6576300274246,39.4020128655792,-56.6546802004778,0.746861770771184,-0.624647713878011,-0.228062993288052,6.59311922053426
49605,5.10175112092332,5.95064840059763,-13.9989338866976,-0.228771735875009,0.170576543819664,0.958419081385212,-40,15,-20,0.0976010695639147,-0.135905700256715,0.985902465692074,5.85164804146877
55893,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.858617849505325,0.511588724836141,-0.0324401777335162,-34.8467112097478,16.0944486488349,-21.2534762943864,0.151904247575494,-0.199625694687844,0.968026178152698,2.54985969755248
10435,22.3785873073096,18.6084236621281,-13.5870453824005,0.450656131373952,-0.345340435579964,0.823194408878306,-61.4868013916516,36.0618646123139,-42.2485516558113,0.523310842662771,-0.2836601957945,0.803543810425671,6.42188806510675
25930,7.14016942019898,6.71794536294784,-15.0067369653065,-0.0696486806506924,0.0818397368814705,0.994208890903109,-40,15,-20,0.128813530345363,-0.119788360306591,0.984407346140317,5.65596726233683
25427,43.5384837739104,28.1042717330704,10.3709676835634,0.0339283256668228,-0.243213114837604,0.969379311460914,-238.372587278289,27.6235236996715,-373.320627345161,0.978478817328646,-0.149976960990085,0.141725492453944,5.85581428078088
9124,47.775215901105,31.3497880496047,14.8666684397478,-0.0372411384622016,-0.239808539712046,0.970105644704336,-239.619045989486,27.7668232350618,-372.460952393557,0.983914333529577,-0.10211499292617,0.146578008223392,6.24111265853546
64353,5.58371138841017,6.09077205930818,-14.2367496040952,-0.0519453121016646,0.0717648948752248,0.99606801194206,-40,15,-20,0.14894668847673,-0.118715072729224,0.981693239000204,5.82427385900965
39544,44.2322538608672,28.5925786361843,11.3339680590825,0.0208635928765781,-0.191739584556759,0.981224053010464,-238.089055765121,27.3646981466451,-373.306330625623,0.987182707475752,-0.112492462238653,0.113206660582894,4.84738881600808
43206,14.057276591332,16.1166503959198,-23.0020872047884,-0.751301535234824,-0.310361262009969,0.582427583650856,-75.7724352931886,40.7926416970133,-58.4695475899391,0.671711077008245,-0.734830234806054,-0.093961455072299,4.94569981457121
60612,13.0240703418473,14.6447523440414,-21.0645240411717,-0.621581241402877,-0.0878077494698407,0.778412846418339,-73.2639852547227,40.0966544698578,-54.1235844420766,0.791077446559737,-0.588961890743602,-0.16528873160699,2.11388180579178
33103,47.810671256347,31.3684570896357,14.6359711769772,-0.119025901552073,-0.309511798890594,0.943416811969781,-239.474947001954,27.8802306103531,-372.905162221814,0.965447979307197,-0.179444584124334,0.18897047515444,6.49370363019191
30625,14.0866223253668,17.3593539142861,-24.0561764794267,-0.457304138235525,-0.467743843015022,0.756365402748039,-40,15,-20,0.673652725697307,-0.288790970683042,0.680288012839074,6.4674776911411
8911,47.8031197313908,31.3389037226541,14.8786805939994,-0.0284349537149147,-0.260239997866155,0.965125171632081,-239.59017341523,27.8115015358577,-372.565571548259,0.971316450265174,-0.144122890817849,0.189137372791756,6.56093430030487
49245,5.07459104048445,5.94364794771081,-13.9885365128081,-0.152248057352855,0.181947533551996,0.971450268447452,-40,15,-20,0.100763238358406,-0.135407302862242,0.985652896372298,5.48185993257027
47803,16.2948486429938,18.4786746544036,-24.7230970099028,-0.257973326887126,-0.0921784965954692,0.961744710086927,-73.4443126454541,39.2387404846853,-55.998250076614,0.740787388452936,-0.668067623123175,-0.0701405449339451,4.9650714690487
14606,13.1753582176379,15.007085081368,-21.1632686404919,-0.637468438321353,-0.0859978552277106,0.765662039701831,-73.6695060985989,40.1816808674154,-54.6592770810723,0.771897900189692,-0.590842845910394,-0.234687799255202,1.76754096602529
65581,20,15,-20,0.0138658965659254,-0.144382971867786,0.989424728995111,-40,15,-20,0.0252660601517861,-0.232609249661871,0.972242029114226,5.97906383518194
66060,14.5215798903015,17.3855846743402,-24.0644370662019,-0.326036952054229,-0.490236997054821,0.808311569021414,-40,15,-20,0.675751740566813,-0.287731211245365,0.678653324751451,5.8226119829411
37411,14.2473546469437,16.0158354249551,-22.6903761914829,-0.686136268824727,-0.0192824931975583,0.727217440700764,-73.68923617788,40.1361106761211,-54.6147916077142,0.796975282577556,-0.590424290527036,-0.127395275093199,4.93934621625307
45304,47.120467584162,24.1557345300376,-27.6496592934748,-0.396984224091265,-0.297385210301099,0.868311903935922,-43.3731566818389,12.9176937346587,-68.6660693695995,0.623389372148704,-0.437374120932421,0.648143170164306,4.59945877453646
42307,14.3487273794679,17.0616716263285,-24.1768140450539,-0.399012061326373,-0.269680428324166,0.876391374612378,-40,15,-20,0.672209385308403,-0.299401784310518,0.677121195839398,4.92040614430082
18406,46.6203541029182,24.3626901763094,-27.8722876452743,-0.824794219407013,-0.117344024789904,-0.553122839411719,-46.2372674978512,12.8365493654646,-81.5029474607599,0.782885294653136,0.100012272584489,0.614075044883244,2.27871552067034
68981,47.0696333425135,30.8744764163673,13.9283976172,-0.0642583655572162,-0.299088089569208,0.952059439916309,-239.547523690349,27.6992189839372,-373.216085191082,0.961265245280642,-0.222294117518859,0.162955372823544,5.37886324049609
39310,44.6755982102422,28.9710764250975,11.7401274905708,0.021575514362472,-0.19986423657385,0.979586026910728,-238.283370252009,27.5605046184575,-372.846445484214,0.982728507989828,-0.108233925759539,0.15010028946929,4.81504524117522
31563,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.8513805466995,0.524527316261626,0.0047179653492889,-34.8467112097478,16.0944486488349,-21.2534762943864,0.098640009610219,-0.225560573173932,0.969222666023419,6.60283959918115
30918,14.0905686578346,17.368880760048,-24.0675237605163,-0.441227265079846,-0.477705031152047,0.759681777958496,-40,15,-20,0.67400872418127,-0.288623927674732,0.680006226516455,6.25478982167757
11130,20,15,-20,-0.0209607459763589,-0.129373523235726,0.991374368547871,-40,15,-20,-0.0946126854604555,-0.146154519995346,0.984727015997272,6.59929058670126
27983,13.5847551170406,15.5822327085193,-21.8653535440824,-0.568984799348964,-0.288225774900583,0.770183225468315,-73.2075154915486,40.2361490154825,-54.1059866159151,0.727628148779993,-0.657653632897456,-0.195061467849955,5.83573119457635
30899,14.0905686578346,17.368880760048,-24.0675237605163,-0.445709898361541,-0.498284502069039,0.74367683942715,-40,15,-20,0.674376748162783,-0.288227054092911,0.679809654849291,6.48349875478293
65864,14.5371780405633,17.385482901467,-24.0496299641962,-0.403505778058855,-0.473058275221618,0.783197903034391,-40,15,-20,0.672370450660232,-0.287413393373324,0.682137462971055,5.69301707890605
8563,47.8694783305041,31.3774554396984,14.9654883048708,-0.0404414242801995,-0.276201729737375,0.960248455188693,-239.531603537107,27.8310899911723,-372.404956602685,0.983088371656891,-0.145311256358119,0.111453543185617,6.19924249591124
60549,13.0455726030512,14.6875458983221,-21.1456919660804,-0.633902826912075,-0.0830753417429544,0.768938029770392,-73.2859449143578,40.1135928111206,-54.1665347376851,0.776418521196518,-0.609529963816266,-0.160148378552993,2.14834827386435
11308,14.0506242427639,16.9649074404961,-23.8071995250611,-0.188816238324671,-0.436759872842098,0.879539221194754,-40,15,-20,0.671136934589061,-0.286262441235598,0.68383406596062,6.30886062688038
44952,45.2802588418436,23.9285045327451,-27.7866341396763,-0.326308040649329,-0.308711177245403,0.8934318505915,-40.5312078032956,10.8614666393431,-61.8622648979966,0.50090080112043,0.0374555571713364,0.864693858353288,4.78039563831325
57264,20,15,-20,-0.0003657672346927,-0.0987095969142008,0.995116215168543,-40,15,-20,-0.0119927771450712,-0.146137550196879,0.989191583930435,2.37196033240861
22162,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.858572926852723,0.49263135064541,-0.142010146246064,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0290171258569948,-0.207978114020523,0.977702976621973,2.0083916436782
66029,14.5215798903015,17.3855846743402,-24.0644370662019,-0.32694483792519,-0.490008083473728,0.808083628769,-40,15,-20,0.675299211254004,-0.288021502661829,0.678980551477096,5.74370717711965
3742,14.5330522256756,16.9666183231209,-24.2625555414196,-0.485260795029687,-0.50865481281733,0.711190721399628,-40,15,-20,0.67415680979149,-0.286793615132384,0.680633541732303,5.0999958149585
60,47.2316100693047,31.1099178457285,13.9807203053824,-0.0953018492723439,-0.268732409836143,0.958488627699323,-239.228263753267,28.2218552512529,-370.687022892741,0.979481640246032,-0.14398032881696,0.141015535791998,4.93578570989978
10644,20,15,-20,-0.0925490411517933,-0.182642870798834,0.978813698682361,-40,15,-20,-0.0290991034638078,-0.198978387044286,0.979571765450014,6.15734561286258
68095,14.012802345366,17.1803105822833,-23.9985234065507,-0.417285487726622,-0.417921052695762,0.806978819701249,-40,15,-20,0.671549860792171,-0.296355727291348,0.679112705941828,5.59463955969001
296,47.4071738225078,31.1546873109655,14.1817631394416,-0.048354744201986,-0.232081705397119,0.971493644206242,-239.053286806942,28.1898473680189,-370.549060217464,0.979157856302305,-0.0983093074742062,0.177722177865951,5.2298543082998
59613,36.2425117093694,23.5596359959287,3.0304601562872,-0.0125720295299402,-0.209277609418027,0.977775447774065,-234.13398365301,27.8590772946423,-376.047658989042,-0.352400945192002,-0.0556633316220905,0.934192253950177,2.35780394102869
23148,40.524899611373,26.2395461831278,7.21093619800377,0.0023905162267661,-0.179784072460814,0.983703193408242,-231.024345853734,27.4980483335143,-377.648716448078,-0.328102781344164,-0.0412351184640847,0.943741611819399,2.27138997861046
22204,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.863942190015786,0.489287227960064,-0.119171728467299,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0177997232788558,-0.212100528533757,0.977085736077903,2.29376177821548
69369,20,15,-20,0.0256141456463281,-0.126470167950329,0.991639658425088,-40,15,-20,0.0036407729479094,-0.130251186382436,0.991474343197196,5.63090338663149
62515,39.8615768580263,26.0720395137047,6.71412517679253,0.0635390031886802,-0.213866843971856,0.974794218347291,-238.965460444591,27.6723864988007,-373.504538862028,0.982662356023066,-0.164421754079365,0.0856748553582822,5.95980087800451
53804,14.4028910368897,16.0863157436403,-22.8368556198339,-0.698840942590923,-0.237399280973776,0.674731738064666,-74.6391004534052,40.5703119131159,-56.1839332327332,0.700433078702971,-0.690750092898645,-0.179604597433334,5.89913425317525
67558,9.47970596196659,8.30003342253123,-15.9996767112016,-0.101652956369973,0.0351270266735481,0.994199561686848,-40,15,-20,0.0992756290818374,-0.122722099047045,0.987463232670408,5.42240948750228
